Name,LastName,ScholarID,ScopusID,NameEn,Affiliation,Email,Citation,ImagePath
حسین,آقاحسینی,ikZ1A-YAAAAJ,,Hosein Aghahoseini,professor 0f Persian language and Literature   University of Isfahan,ltr.ui.ac.ir,36,img\Hosein Aghahoseini-ikZ1A-YAAAAJ.jpg
احمد,عابدی,DNV1n4kAAAAJ,57205394126,dr. Ahmad Ebadi,Associate Professor of Philosophy  University of Isfahan,theo.ui.ac.ir,36,img\dr. Ahmad Ebadi-DNV1n4kAAAAJ.jpg
رضا,ابراهیمی,QMrEc8QAAAAJ,58340457900,Reza Ebrahimi,Department of Cell and Molecular Biology and Microbiology  University of Isfahan,sci.ui.ac.ir,36,img\Reza Ebrahimi-QMrEc8QAAAAJ.jpg
صالح,دلفروز عبدالمالکی,YsEAXKIAAAAJ,55211135700,Saleh Delforouz Abdolmaleki,University of Isfahan,fgn.ui.ac.ir,35,img\Saleh Delforouz Abdolmaleki-YsEAXKIAAAAJ.jpg
اکرم,آیتی,dcfbS0kAAAAJ,57105830200,Akram Ayati,Associate Professor  University of Isfahan,fgn.ui.ac.ir,35,img\Akram Ayati-dcfbS0kAAAAJ.jpg
مریم,آزادمنش,qm_uQvkAAAAJ,57203957417,Maryam Azadmanesh,University of Isfahan,eng.ui.ac.ir,35,img\Maryam Azadmanesh-qm_uQvkAAAAJ.jpg
پیمان,صادقی نژاد,b62xjggAAAAJ,57644987100,Peyman Sadeghi,Isfahan university,trn.ui.ac.ir,35,img\Peyman Sadeghi-b62xjggAAAAJ.jpg
مهدی,رافئی بروجنی,YI9AOmQAAAAJ,58193106900,Mehdi RafeiBoroujeni,Motor behavior and Sport Management Department  Faculty of Sport sciences  University of â€¦,spr.ui.ac.ir,35,img\Mehdi RafeiBoroujeni-YI9AOmQAAAAJ.jpg
نگین,انتظامی,lqgBtO8AAAAJ,57217147875,Negin Entezami,PhD - Chemical Engineering  Faculty of Engineering  University of Isfahan  Isfahan  Iran,eng.ui.ac.ir,35,img\Negin Entezami-lqgBtO8AAAAJ.jpg
تارا,عسگری,B8ISEOgAAAAJ,,tara asgari,Isfahan University,edu.ui.ac.ir,34,img\tara asgari-B8ISEOgAAAAJ.jpg
سید محمد صادق,طباطبائی,wI7FmWsAAAAJ,57208116652,Seyyed mohammad sadegh Tabatabaei,associate professor  university of Isfahan  Department Of Law  Faculty Of Administrative â€¦,ase.ui.ac.ir,34,img\Seyyed mohammad sadegh Tabatabaei-wI7FmWsAAAAJ.jpg
محمدحسین,حیدری,U7ByW6IAAAAJ,,Mohammad Hossein Heidari,Associate professor  Department of Education  University of Isfahan,edu.ui.ac.ir,34,img\Mohammad Hossein Heidari-U7ByW6IAAAAJ.jpg
آرزو,لشکری,nPghaCIAAAAJ,57223132687,Arezou Lashkari,Ph.D. in Clinical Psychology  University of Isfahan,edu.ui.ac.ir,34,img\Arezou Lashkari-nPghaCIAAAAJ.jpg
اسماعیل,سنگری,qlvIfTUAAAAJ,57201682022,Esmaeil Sangari,Associate Professor  University of Isfahan,ltr.ui.ac.ir,33,img\Esmaeil Sangari-qlvIfTUAAAAJ.jpg
میثم,مشایخی,Ff6tVtAAAAAJ,,Meysam Mashayekhi,Assistant Professor  Department of Civil and Transportation Engineering  University of â€¦,cet.ui.ac.ir,33,img\Meysam Mashayekhi-Ff6tVtAAAAAJ.jpg
راضیه,یوسف بروجردی,OboSfjAAAAAJ,,Raziyeh Yousof Boroujerdi,Doctor of Educational Management  Professor (Assistant) at University of Isfahan,edu.ui.ac.ir,33,img\Raziyeh Yousof Boroujerdi-OboSfjAAAAAJ.jpg
نورالله,کریم تبار,3o0haTcAAAAJ,56974277500,Noorollah Karimtabar,PhD Candidate in computer engineering at University of Isfahan (UI),eng.ui.ac.ir,32,img\Noorollah Karimtabar-3o0haTcAAAAJ.jpg
زهرا,کریمی,PXKKADEAAAAJ,57213387610,Zahra Karimi,University of Isfahan  Medical Radiation Engineering Department,ast.ui.ac.ir,32,img\Zahra Karimi-PXKKADEAAAAJ.jpg
مهرداد,بیدگلی,0ndKwwoAAAAJ,57215216178,Mehrdad Bidgoli,PhD  English Literature  University of Isfahan,fgn.ui.ac.ir,32,img\Mehrdad Bidgoli-0ndKwwoAAAAJ.jpg
رضا,کیان پور,81ZmbfUAAAAJ,57209804012,Reza Kianpour (R.Kianpour),PHD student of Nuclear Engineering  University of Isfahan,ast.ui.ac.ir,32,img\Reza Kianpour (R.Kianpour)-81ZmbfUAAAAJ.jpg
داوود,رضایی,0r0EamsAAAAJ,57190811848,Davod rezaei; D. rezaei;Davood rezaei,Electrical engineering Department  University of Isfahan  Isfahan  Iran,eng.ui.ac.ir,32,img\Davod rezaei; D. rezaei;Davood rezaei-0r0EamsAAAAJ.jpg
لاله,اسلامی,V8YHoF4AAAAJ,,Laleh Eslami,University of Isfahan,comp.ui.ac.ir,32,img\Laleh Eslami-V8YHoF4AAAAJ.jpg
سارا,نجاتی فر,Cfr06EQAAAAJ,58642301500,Sara Nejatifar,Ph.D. in Psychology  University of Isfahan  Isfahan  Iran.,edu.ui.ac.ir,32,img\Sara Nejatifar-Cfr06EQAAAAJ.jpg
سید حمید,موسویان,FvkqkgYAAAAJ,57190251009,Sayed Hamid Mousavian,MSc of Control Engineering (graduated)  Isfahan University,eng.ui.ac.ir,31,img\Sayed Hamid Mousavian-FvkqkgYAAAAJ.jpg
احسان,فلاح,TNg51GAAAAAJ,57302296400,Ehsan Fallahi,Ph. D. Student in International relations at University of Isfahan,ase.ui.ac.ir,31,img\Ehsan Fallahi-TNg51GAAAAAJ.jpg
نسیم,میرجزایی,Eqg7LqgAAAAJ,57039176600,Nassim Mirjazaee,Isfahan University,eng.ui.ac.ir,31,img\Nassim Mirjazaee-Eqg7LqgAAAAJ.jpg
حمید,نساج,MLC6dX4AAAAJ,57208256390,Hamid Nassaj,University of Isfahan  Department of Political Sciences,ase.ui.ac.ir,31,img\Hamid Nassaj-MLC6dX4AAAAJ.jpg
مجتبی,باقریان,FLbRffkAAAAJ,57203911937,Mojtaba Bagherian,Master of science  Isfahan University,ast.ui.ac.ir,31,img\Mojtaba Bagherian-FLbRffkAAAAJ.jpg
حامد,حیدری,bvFtCbIAAAAJ,57202029786,Hamed Heydari,Ph.D. candidate  University of Isfahan,trn.ui.ac.ir,30,img\Hamed Heydari-bvFtCbIAAAAJ.jpg
امیرحسین,خادمی,k_ej6ksAAAAJ,57210991082,Amirhossein Khademi,MSc of Software Engineering  University of Isfahan,eng.ui.ac.ir,30,img\Amirhossein Khademi-k_ej6ksAAAAJ.jpg
امیر,مقامی,vSO4jhYAAAAJ,59215374000,Amir Maghami,Assistant Professor  Department of Law  University of Isfahan,ase.ui.ac.ir,30,img\Amir Maghami-vSO4jhYAAAAJ.jpg
محمد,صالحی,IVO33zcAAAAJ,51664012600,Mohammad Salehi,PhD student  University of Isfahan  Iran,sci.ui.ac.ir,30,img\Mohammad Salehi-IVO33zcAAAAJ.jpg
محسن,عموشاهی خوزانی,ULJsJ1UAAAAJ,57211637398,Mohsen Amoushahi Khouzani,Phd- Univercity of Isfahan,eng.ui.ac.ir,28,img\Mohsen Amoushahi Khouzani-ULJsJ1UAAAAJ.jpg
فرزان,نباتی چرانی,1AzZ9fsAAAAJ,57217296536,Farzan Nabati Charani,Department of Biotechnology  University of Isfahan,ast.ui.ac.ir,28,img\Farzan Nabati Charani-1AzZ9fsAAAAJ.jpg
مطهره,ندیمی,3au2bNcAAAAJ,57190135560,motahareh nadimi,PhD student of Molecular Genetic  University of Isfahan,sci.ui.ac.ir,28,img\motahareh nadimi-3au2bNcAAAAJ.jpg
ندا,اسماعیلی,mCSlNWoAAAAJ,57197799672,Neda Esmaeeli,Assistant Professor  Department of Applied Mathematics and Computer Science  University â€¦,sci.ui.ac.ir,28,img\Neda Esmaeeli-mCSlNWoAAAAJ.jpg
امیر,حقانی,U0TmQDQAAAAJ,,Amir Haghani,Department of Computer Science  Khansar campus  University of Isfahan  Iran,khc.ui.ac.ir,28,img\Amir Haghani-U0TmQDQAAAAJ.jpg
شهربانو,رحیمی,KQfbHfQAAAAJ,57220518815,Shahrbano Rahimi,Ph.D. Student University of Isfahan,sci.ui.ac.ir,27,img\Shahrbano Rahimi-KQfbHfQAAAAJ.jpg
محمدسهیل,صادقی نژاد,RKZdgDkAAAAJ,57222655716,Mohammad Soheil Sadeghi Nezhad,PhD  University of Isfahan,eng.ui.ac.ir,27,img\Mohammad Soheil Sadeghi Nezhad-RKZdgDkAAAAJ.jpg
سعید,ملاباشی,w55DTBYAAAAJ,57202337123,Leila Mollabashi,Postdoctoral researcher  University of isfahan,sci.ui.ac.ir,26,img\Leila Mollabashi-w55DTBYAAAAJ.jpg
سعید,عباسی,UsRnOHEAAAAJ,55069303700,Saeed Abbasy,Ph.D. Student of Geodesy  University of Isfahan,trn.ui.ac.ir,26,img\Saeed Abbasy-UsRnOHEAAAAJ.jpg
آریا,شاد,BuEn6_sAAAAJ,,Arya Shad,University of Isfahan,eng.ui.ac.ir,26,img\Arya Shad-BuEn6_sAAAAJ.jpg
مژگان,سلیمانی,MjDxRzIAAAAJ,57225185385,Mozhgan Soleimani,University of Isfahan,ase.ui.ac.ir,25,img\Mozhgan Soleimani-MjDxRzIAAAAJ.jpg
میثم,کریمی,YDdlWm4AAAAJ,57205902000,Meysam Karimi,Ph.D. | University of Isfahan,eng.ui.ac.ir,25,img\Meysam Karimi-YDdlWm4AAAAJ.jpg
محسن,رضایی,0sV1lgQAAAAJ,,Mohsen Rezaei,Ph.D. Graduated  University of Isfahan,eng.ui.ac.ir,25,img\Mohsen Rezaei-0sV1lgQAAAAJ.jpg
سعید,میرزایی,azBi5AcAAAAJ,56566328200,Saeed Mirzaei,Ph.D Candidate in Structural Engineering at University of Isfahan,trn.ui.ac.ir,24,img\Saeed Mirzaei-azBi5AcAAAAJ.jpg
قاسم,موحدیان,oITkFvkAAAAJ,56807065300,Ghasem Movahedian,University of Isfahan,edu.ui.ac.ir,24,img\Ghasem Movahedian-oITkFvkAAAAJ.jpg
حامد,بدرسیمایی,eHWFVPkAAAAJ,57382588500,Hamed Badrsimaei,Ph.D (Electrical power system engineering)  University of Isfahan,eng.ui.ac.ir,24,img\Hamed Badrsimaei-eHWFVPkAAAAJ.jpg
نگار,کریمیان,K2BPLSMAAAAJ,55386610800,negar karimian,Doctor of Philosophy in psychology  isfahan university,edu.ui.ac.ir,23,img\negar karimian-K2BPLSMAAAAJ.jpg
سجاد,مالک,4a2vsEYAAAAJ,57193607726,Sajjad Malek,University of Isfahan,eng.ui.ac.ir,23,img\Sajjad Malek-4a2vsEYAAAAJ.jpg
مریم,نجفی,TDWBwCQAAAAJ,58705925000,Maryam Najafi,Postdoctoral researcher at University of Isfahan,geo.ui.ac.ir,23,img\Maryam Najafi-TDWBwCQAAAAJ.jpg
احسان,زمانی,TCs-jcoAAAAJ,57063055200,Ehsan Zamani,Department of Cell and Molecular Biology and Microbiology  University of Isfahan,sci.ui.ac.ir,23,img\Ehsan Zamani-TCs-jcoAAAAJ.jpg
عاطفه,حیرت,NmMbr3wAAAAJ,57273321800,atefeh heyrat,Assistant Professor of University of Isfahan,theo.ui.ac.ir,23,img\atefeh heyrat-NmMbr3wAAAAJ.jpg
مجید,جنگی زهی,7WbgtSAAAAAJ,58202041000,Majid Jangizehi,PhD Student  Faculty of Computer Engineering  University of Isfahan,eng.ui.ac.ir,22,img\Majid Jangizehi-7WbgtSAAAAAJ.jpg
فاطمه,بشیریان,cj-Qw4oAAAAJ,57215025451,Fatemeh Bashirian,Phd of Climatology; Researcher  University of Isfahan  Iran,geo.ui.ac.ir,22,img\Fatemeh Bashirian-cj-Qw4oAAAAJ.jpg
محمد,ابراهیم,JTBkfC8AAAAJ,57190384913,Mohamad Ibraheem,PhD student  University of Isfahan,eng.ui.ac.ir,21,img\Mohamad Ibraheem-JTBkfC8AAAAJ.jpg
رضا,کیخائی,a4xN6ZMAAAAJ,57192035680,reza keykhaei,Department of Mathematics  Khansar Campus  University of Isfahan  Isfahan  Iran,khc.ui.ac.ir,21,img\reza keykhaei-a4xN6ZMAAAAJ.jpg
علی,پارسا,JemhqKEAAAAJ,58441685900,Ali Parsa,PhD candidate   University of Isfahan,eng.ui.ac.ir,20,img\Ali Parsa-JemhqKEAAAAJ.jpg
علی اکبر,آریامنش,YH7hpRQAAAAJ,58682496800,Ali Akbar Ariamanesh,Ph.D. in TEFL  University of Isfahan  Iran,fgn.ui.ac.ir,20,img\Ali Akbar Ariamanesh-YH7hpRQAAAAJ.jpg
ملیکا,بابایی,Y0yc6DUAAAAJ,57207882204,Melika Babaei,University of Isfahan,eng.ui.ac.ir,20,img\Melika Babaei-Y0yc6DUAAAAJ.jpg
محمدحسن,مقصودیان,1OS9COcAAAAJ,57777280800,Mohammad Hassan Maghsoudian,University of Isfahan  Department of Electrical Engineering,eng.ui.ac.ir,20,img\Mohammad Hassan Maghsoudian-1OS9COcAAAAJ.jpg
محمدحسین,اطرشی,ehDij64AAAAJ,57195345078,Mohammad-Hossein Otroshi,Maأ®tre-assistant en didactique du FLE  Universitأ© d'Ispahan (University of Isfahan),fgn.ui.ac.ir,20,img\Mohammad-Hossein Otroshi-ehDij64AAAAJ.jpg
حمید,دهقانی,NgPnDnYAAAAJ,57433271400,hamid dehghani,Assistant Professor Department of Social Sciences University of Isfahan,ltr.ui.ac.ir,20,img\hamid dehghani-NgPnDnYAAAAJ.jpg
سعید,وثوقی,fbiGT-MAAAAJ,57903009100,saeed vosoughi,Associate Professor university of Isfahan Depaetment of Political science,ase.ui.ac.ir,20,img\saeed vosoughi-fbiGT-MAAAAJ.jpg
میلاد,عبداللهی,UMSFZ80AAAAJ,57729923400,Milad Abdollahi,Department of Exercise Physiology  Faculty of Sport Sciences  University of Isfahan  Iran,spr.ui.ac.ir,20,img\Milad Abdollahi-UMSFZ80AAAAJ.jpg
شهرام,قهرکی,l8Gi0ewAAAAJ,,Shahram Ghahraki,Lecturer in TEFL  University of Isfahan,fgn.ui.ac.ir,20,img\Shahram Ghahraki-l8Gi0ewAAAAJ.jpg
حمیدرضا,قاسمی,00DI_5UAAAAJ,57189325796,Hamid Reza Ghassemi,Hamid R. Ghassemi  Department of Biology  Faculty of Science  Isfahan University  Iran,sci.ui.ac.ir,19,img\Hamid Reza Ghassemi-00DI_5UAAAAJ.jpg
سید جواد,امام جمعه زاده,SGVTdZEAAAAJ,55567977400,Seyed Javad Emamjomehzadeh,University of Isfahan (Iran),ase.ui.ac.ir,19,img\Seyed Javad Emamjomehzadeh-SGVTdZEAAAAJ.jpg
فریال,مشکور زاده,Mb0hYTIAAAAJ,37089000200,Feryal Mashkoorzadeh,University of Isfahan,sci.ui.ac.ir,19,img\Feryal Mashkoorzadeh-Mb0hYTIAAAAJ.jpg
پدرام,شمسی زاده,RP-2c1AAAAAJ,57226294277,pedram shamsizadeh,Department of Mechanical Engineering  Faculty of Engineering  University of Isfahan â€¦,eng.ui.ac.ir,19,img\pedram shamsizadeh-RP-2c1AAAAAJ.jpg
سعید,حیاتی جعفربیگی,0zElsB0AAAAJ,57215547613,Saeed Hayati-Jafarbeigi,Teacher Assistant   University of Isfahan   Isfahan آ· Department of Mechanical Engineering,eng.ui.ac.ir,18,img\Saeed Hayati-Jafarbeigi-0zElsB0AAAAJ.jpg
محمدمهدی,دوست‌محمدی,ahY-H7MAAAAJ,57214823257,Mohammadmahdi Doostmohammadi,bachelor of science   University of Isfahan,mehr.ui.ac.ir,18,img\Mohammadmahdi Doostmohammadi-ahY-H7MAAAAJ.jpg
مرضیه,نقدی دورباطی,m90twCIAAAAJ,,Marzieh Naghdi Dorabati,student at University of Isfahan,eng.ui.ac.ir,18,img\Marzieh Naghdi Dorabati-m90twCIAAAAJ.jpg
نوید,مسائلی,ClrShYYAAAAJ,56305383400,Navid Masaeli,Esfahan university  Department of mechanical,eng.ui.ac.ir,18,img\Navid Masaeli-ClrShYYAAAAJ.jpg
صاحب,صمیمی,nU3-CvYAAAAJ,,saheb samimi,Isfahan University  Iran,phys.ui.ac.ir,18,img\saheb samimi-nU3-CvYAAAAJ.jpg
محمدرضا,ذاکر حقیقی,0C1INtMAAAAJ,56116960100,Mohammadreza Zakerhaghighi,Adjunct Professor  University of Isfahan,eng.ui.ac.ir,17,img\Mohammadreza Zakerhaghighi-0C1INtMAAAAJ.jpg
علی اصغر,خدامی,hl9QUCYAAAAJ,57194787363,Ali Asghar Khoddami,Ph.D Candidate  University of Isfahan,eng.ui.ac.ir,17,img\Ali Asghar Khoddami-hl9QUCYAAAAJ.jpg
عباس,باقری یزدآبادی,1z-6O_YAAAAJ,,Abbas Bagheri Yazdabadi,PhD student of Physics  University of Isfahan,sci.ui.ac.ir,17,img\Abbas Bagheri Yazdabadi-1z-6O_YAAAAJ.jpg
محمد,دربا,jgpy-v0AAAAJ,,Mohammad Darba,University of Isfahan,edu.ui.ac.ir,17,img\Mohammad Darba-jgpy-v0AAAAJ.jpg
سیده مریم,روضاتیان,LYrxhPIAAAAJ,57190015632,Sayyedeh Maryam Rozatian,Associate professor of Persian Literature  University of Isfahan,ltr.ui.ac.ir,17,img\Sayyedeh Maryam Rozatian-LYrxhPIAAAAJ.jpg
بهاره,مالکی,XEf6GfEAAAAJ,57864696300,Bahareh Maleki,University of Isfahan,sci.ui.ac.ir,17,img\Bahareh Maleki-XEf6GfEAAAAJ.jpg
آسیه,صادقی هفشجانی,w4hI1HIAAAAJ,,Asieh Sadeghi Hafshejani,Postdoctoral Researcher at University of Isfahan,mcs.ui.ac.ir,17,img\Asieh Sadeghi Hafshejani-w4hI1HIAAAAJ.jpg
حسین,محمدی,rpmfRpIAAAAJ,57212215504,Hossein Mohammadi,Ph.D. Student in Physics   University of Isfahan,sci.ui.ac.ir,16,img\Hossein Mohammadi-rpmfRpIAAAAJ.jpg
ریحانه,ابراهیمی جابر,vCYuZ5wAAAAJ,57202337982,Reyhaneh Ebrahimi-Jaberi,PHD degree; Department of Physics  Faculty of Sciences  University of Isfahan (UI)  Isfahan â€¦,sci.ui.ac.ir,16,img\Reyhaneh Ebrahimi-Jaberi-vCYuZ5wAAAAJ.jpg
محمد,حیدری,6XG9KJcAAAAJ,57215922114,Mohammad Heydari,Isfahan University - Khansar Campus,khc.ui.ac.ir,16,img\Mohammad Heydari-6XG9KJcAAAAJ.jpg
مهدی,ستوده,KjUbb_AAAAAJ,,mehdi sotoudeh,PhD student  University of Isfahan,eng.ui.ac.ir,16,img\mehdi sotoudeh-KjUbb_AAAAAJ.jpg
علی ارشاد,ریاحی,RyfHOI4AAAAJ,58814339900,Ali Arshad riahi,Professor of Islamic Philosophy  university of Isfahan,ltr.ui.ac.ir,16,img\Ali Arshad riahi-RyfHOI4AAAAJ.jpg
مصطفی,عبیات,efvFvWAAAAAJ,57907133600,Mostefa Abiyat,Ph.D Student in Geography and Rural Planning  Isfahan University,geo.ui.ac.ir,16,img\Mostefa Abiyat-efvFvWAAAAAJ.jpg
مرتضی,عبیات,YETv_DcAAAAJ,57907727900,Morteza Abiyat,Ph.D Student in Geography and Rural Planning  Isfahan University,geo.ui.ac.ir,16,img\Morteza Abiyat-YETv_DcAAAAJ.jpg
محبوبه,همتیان,YEyWYLUAAAAJ,,mahboobeh hemmatiyan,Assistant professor of Persian language and literature  University of Isfahan,ltr.ui.ac.ir,16,img\mahboobeh hemmatiyan-YEyWYLUAAAAJ.jpg
شلیر,ابراهیم شریفی,w0NulTcAAAAJ,,Shler Ebrahimsharifi,Assistant professor of Department of French and Russian language  University of Isfahan,fgn.ui.ac.ir,16,img\Shler Ebrahimsharifi-w0NulTcAAAAJ.jpg
سید محمدرضا,ابن الرسول,S0TGOOAAAAAJ,,Seyyed Mohammad Reza Ibnorrasool,Professor of Arabic Language and Literature  University of Isfahan,fgn.ui.ac.ir,16,img\Seyyed Mohammad Reza Ibnorrasool-S0TGOOAAAAAJ.jpg
جواد,جابری,5ABN5P0AAAAJ,58075287100,javad jaberi,PhD student of chemistry  Isfahan University,sci.ui.ac.ir,16,img\javad jaberi-5ABN5P0AAAAJ.jpg
علیرضا,تقیان,NWvwb6EAAAAJ,57208114685,alireza taghian,professor of physical geography  Isfahan university,geo.ui.ac.ir,16,img\alireza taghian-NWvwb6EAAAAJ.jpg
مرضیه سادات,زاهدیان,sSEFWAEAAAAJ,57741370500,Marzieh Sadat Zahedinia,University of Isfahan,eng.ui.ac.ir,16,img\Marzieh Sadat Zahedinia-sSEFWAEAAAAJ.jpg
احمدرضا,رئیسی دهکردی,HdYjOUkAAAAJ,57197871267,Ahmadreza Raeisi Dehkordi,Assistant Professor of Mathematics  Department of Science  Shahreza Campus  University â€¦,sci.ui.ac.ir,16,img\Ahmadreza Raeisi Dehkordi-HdYjOUkAAAAJ.jpg
محمدکاظم,سپهری فر,s_7oXiUAAAAJ,57214114114,Mohammad Kazem Sepehrifar,University of Isfahan,eng.ui.ac.ir,15,img\Mohammad Kazem Sepehrifar-s_7oXiUAAAAJ.jpg
شیدا,سلیمانی,-0GtXOMAAAAJ,57519002400,Sheida Soleimani,university of Isfahan,trn.ui.ac.ir,15,img\Sheida Soleimani--0GtXOMAAAAJ.jpg
مسعود,یاوری,0pjLGFUAAAAJ,57226755707,Masoud Yavari,University of Isfahan,eng.ui.ac.ir,15,img\Masoud Yavari-0pjLGFUAAAAJ.jpg
سعیده,مرادی فر,fJuqOlUAAAAJ,57817754400,Saeedeh Moradifar,Ph.D  University of Isfahan,ase.ui.ac.ir,15,img\Saeedeh Moradifar-fJuqOlUAAAAJ.jpg
علی,علی حسینی,A3B4r9kAAAAJ,15064985000,Ali Alihosseini,Associate Professor of Political Science  Department of Political Science  University of â€¦,ase.ui.ac.ir,15,img\Ali Alihosseini-A3B4r9kAAAAJ.jpg
علی,قیامی,8wo_thoAAAAJ,57394599800,Ali Ghiamy,Ph.D. Candidate at University of Isfahan,trn.ui.ac.ir,15,img\Ali Ghiamy-8wo_thoAAAAJ.jpg
اسغر,منتظرالقائم,hLaUjPkAAAAJ,55799892300,Asghar Montazerolghaem,university of Isfahan,ltr.ui.ac.ir,15,img\Asghar Montazerolghaem-hLaUjPkAAAAJ.jpg
زینب,شمایی,R6uyp-sAAAAJ,55823017400,Zeinab Shamaee,PhD in Electrical Engineering  University of Isfahan,eng.ui.ac.ir,15,img\Zeinab Shamaee-R6uyp-sAAAAJ.jpg
زهرا,ابتحاج,MV9uuVYAAAAJ,57203205814,Zahra Ebtehaj,University of Isfahan,sci.ui.ac.ir,14,img\Zahra Ebtehaj-MV9uuVYAAAAJ.jpg
محمد,بیدهندی,ht_nxmwAAAAJ,56426243400,mohammad bidhendi,University Of Isfahan,ltr.ui.ac.ir,14,img\mohammad bidhendi-ht_nxmwAAAAJ.jpg
راضیه,صادقپور,AUXNHm0AAAAJ,,Razieh SADEGHPOUR,assistant professor at university of Isfahan,fgn.ui.ac.ir,14,img\Razieh SADEGHPOUR-AUXNHm0AAAAJ.jpg
هاجر,رادمنش,bk9ZrOEAAAAJ,57204648911,Hajar Radmanesh,University of Isfahan,sci.ui.ac.ir,14,img\Hajar Radmanesh-bk9ZrOEAAAAJ.jpg
شیما,پیمان فرد,GW-c8nkAAAAJ,,Shima Peimanfard,PhD Candidate and Lecturer in English Language and Literature  University of Isfahan,fgn.ui.ac.ir,14,img\Shima Peimanfard-GW-c8nkAAAAJ.jpg
صفورا,ترک لادانی,2kmCR_QAAAAJ,,Safoura Tork Ladani,Associate professor  university of Esfahan,fgn.ui.ac.ir,14,img\Safoura Tork Ladani-2kmCR_QAAAAJ.jpg
روزبه,شاکردار آباد,vxJiiJEAAAAJ,59365153100,Roozbeh Shakerdarabad,Master's Student of Microbial Biotechnology  Isfahan University,sci.ui.ac.ir,14,img\Roozbeh Shakerdarabad-vxJiiJEAAAAJ.jpg
ریحانه,توکلی کوپایی,gNjcz48AAAAJ,57214993009,Reyhaneh Tavakoli-Koopaei,Ph. D student of University of Isfahan,sci.ui.ac.ir,14,img\Reyhaneh Tavakoli-Koopaei-gNjcz48AAAAJ.jpg
احد,قلی زاده منقوطای,LwC2G4MAAAAJ,,Ahad Gholizadeh Manghutay LL.B.  LL.M.  Ph.D.,Associate Professor  University of Isfahan  Department of Law,ase.ui.ac.ir,13,img\Ahad Gholizadeh Manghutay LL.B.  LL.M.  Ph.D.-LwC2G4MAAAAJ.jpg
پدرام,جزایری,T-kz_vsAAAAJ,57215719932,Pedram Jazayeri,University of Isfahan,trn.ui.ac.ir,13,img\Pedram Jazayeri-T-kz_vsAAAAJ.jpg
مژگان,مهدوی زاده,jddd9-MAAAAJ,,MAHDAVI ZADEH  Mojgan,Associate Professor  University of Isfahan,fgn.ui.ac.ir,13,img\MAHDAVI ZADEH  Mojgan-jddd9-MAAAAJ.jpg
مریم,برخورداری,iw0vnTMAAAAJ,57159816200,Maryam Barkhordari,University of Isfahan,eng.ui.ac.ir,13,img\Maryam Barkhordari-iw0vnTMAAAAJ.jpg
سید محسن,موسوی,5FQCvA8AAAAJ,57982184200,Sayed Mohsen Mousavi,Ph.D.  Business Management  Faculty of Administrative Sciences & Economics  University of â€¦,pds.ui.ac.ir,13,img\Sayed Mohsen Mousavi-5FQCvA8AAAAJ.jpg
هیمن,مرادی سلیمی,GPxnxJYAAAAJ,57224928917,Hemen Moradi-Salimi,University of Isfahan,sci.ui.ac.ir,13,img\Hemen Moradi-Salimi-GPxnxJYAAAAJ.jpg
صابره,نوری,TX0ptYUAAAAJ,57339860800,Sabereh Nouri,PhD candidate at Univercity of Isfahan,sci.ui.ac.ir,13,img\Sabereh Nouri-TX0ptYUAAAAJ.jpg
نرگس,جعفری قهفرخی,T_BY2VIAAAAJ,58915399200,Narges Jafari Ghahfarokhi,PhD student  Mechanical Engineering  Isfahan university,eng.ui.ac.ir,13,img\Narges Jafari Ghahfarokhi-T_BY2VIAAAAJ.jpg
علیرضا,تسلیمی,8atUt04AAAAJ,57776378700,Alireza taslimi,University of Isfahan  Department of Electrical Engineering,eng.ui.ac.ir,13,img\Alireza taslimi-8atUt04AAAAJ.jpg
محمدمهدی,الشریف,z0lxwqcAAAAJ,,mohammad mehdi alsharif,University of Isfahan,ase.ui.ac.ir,13,img\mohammad mehdi alsharif-z0lxwqcAAAAJ.jpg
جانان,ایزدی,zeq9dBcAAAAJ,57219611958,Janan Izadi,Assistant Professor  University of Isfahan,ltr.ui.ac.ir,13,img\Janan Izadi-zeq9dBcAAAAJ.jpg
محسن,بهلولی زفره,PJNn6tYAAAAJ,57222357676,Mohsen Bohlooli-Zefreh,PhD in Statistics from University of Isfahan,sci.ui.ac.ir,13,img\Mohsen Bohlooli-Zefreh-PJNn6tYAAAAJ.jpg
بنفشه,عزیزی,l6WqIyQAAAAJ,57201895585,Banafsheh Azizi,University of Isfahan,eng.ui.ac.ir,12,img\Banafsheh Azizi-l6WqIyQAAAAJ.jpg
احسان,رئیسی,JCQqAo8AAAAJ,59183162100,Ehsan Reisi | ط§ط­ط³ط§ظ† ط±ط¦غŒط³غŒ,Assistant professor of Persian Language and Literature  University of Isfahan,ltr.ui.ac.ir,12,img\Ehsan Reisi | ط§ط­ط³ط§ظ† ط±ط¦غŒط³غŒ-JCQqAo8AAAAJ.jpg
